seq_id,label,label_name,group,steps,severity,cluster_id,source,m6b_step,generated
M6B_L1_00236,1,bearing_wear,A,250,0.5739052891731262,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00237,1,bearing_wear,A,250,0.8278107643127441,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00238,1,bearing_wear,A,250,0.21426942944526672,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00239,1,bearing_wear,A,250,0.2873151898384094,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00240,1,bearing_wear,A,250,0.863542914390564,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00241,1,bearing_wear,A,250,0.8374536633491516,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00242,1,bearing_wear,A,250,0.38611260056495667,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00243,1,bearing_wear,A,250,0.6246156692504883,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00244,1,bearing_wear,A,250,0.6848126649856567,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00245,1,bearing_wear,A,250,0.8941911458969116,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00246,1,bearing_wear,A,250,0.6824856996536255,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00247,1,bearing_wear,A,250,0.5300572514533997,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00248,1,bearing_wear,A,250,0.4993472397327423,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00249,1,bearing_wear,A,250,0.540705680847168,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00250,1,bearing_wear,A,250,0.7215448021888733,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00251,1,bearing_wear,A,250,0.8939924836158752,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00252,1,bearing_wear,A,250,0.563117504119873,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00253,1,bearing_wear,A,250,0.3982716500759125,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00254,1,bearing_wear,A,250,0.3893298804759979,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00255,1,bearing_wear,A,250,0.7968114018440247,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00256,1,bearing_wear,A,250,0.853255033493042,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00257,1,bearing_wear,A,250,0.28422245383262634,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00258,1,bearing_wear,A,250,0.25324708223342896,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00259,1,bearing_wear,A,250,0.6755469441413879,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00260,1,bearing_wear,A,250,0.3169386088848114,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00261,1,bearing_wear,A,250,0.8597313761711121,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00262,1,bearing_wear,A,250,0.44826772809028625,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00263,1,bearing_wear,A,250,0.31509754061698914,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00264,1,bearing_wear,A,250,0.9367763996124268,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00265,1,bearing_wear,A,250,0.33242538571357727,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00266,1,bearing_wear,A,250,0.4277760684490204,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00267,1,bearing_wear,A,250,0.3228907287120819,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00268,1,bearing_wear,A,250,0.2923920452594757,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00269,1,bearing_wear,A,250,0.21691840887069702,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00270,1,bearing_wear,A,250,0.24431632459163666,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00271,1,bearing_wear,A,250,0.3397131860256195,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00272,1,bearing_wear,A,250,0.2427055388689041,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00273,1,bearing_wear,A,250,0.6729150414466858,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00274,1,bearing_wear,A,250,0.7445716261863708,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00275,1,bearing_wear,A,250,0.5149043798446655,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00276,1,bearing_wear,A,250,0.4543928802013397,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00277,1,bearing_wear,A,250,0.6036210060119629,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00278,1,bearing_wear,A,250,0.900003969669342,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00279,1,bearing_wear,A,250,0.8809053301811218,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00280,1,bearing_wear,A,250,0.23478004336357117,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00281,1,bearing_wear,A,250,0.34519872069358826,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00282,1,bearing_wear,A,250,0.38939589262008667,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00283,1,bearing_wear,A,250,0.39951005578041077,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00284,1,bearing_wear,A,250,0.6569861173629761,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00285,1,bearing_wear,A,250,0.533009946346283,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00286,1,bearing_wear,A,250,0.23940329253673553,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00287,1,bearing_wear,A,250,0.49889132380485535,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00288,1,bearing_wear,A,250,0.6190023422241211,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00289,1,bearing_wear,A,250,0.28133752942085266,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00290,1,bearing_wear,A,250,0.8667668700218201,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00291,1,bearing_wear,A,250,0.24156948924064636,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00292,1,bearing_wear,A,250,0.9398735165596008,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00293,1,bearing_wear,A,250,0.2792905271053314,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00294,1,bearing_wear,A,250,0.8748599886894226,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00295,1,bearing_wear,A,250,0.9221225380897522,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00296,1,bearing_wear,A,250,0.9836565256118774,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00297,1,bearing_wear,A,250,0.841620683670044,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00298,1,bearing_wear,A,250,0.8235820531845093,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00299,1,bearing_wear,A,250,0.7139866352081299,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00300,1,bearing_wear,A,250,0.823197066783905,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00301,1,bearing_wear,A,250,0.30764177441596985,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00302,1,bearing_wear,A,250,0.6288544535636902,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00303,1,bearing_wear,A,250,0.6113783121109009,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00304,1,bearing_wear,A,250,0.8860577344894409,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00305,1,bearing_wear,A,250,0.5702394843101501,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00306,1,bearing_wear,A,250,0.5080716013908386,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00307,1,bearing_wear,A,250,0.7116506099700928,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00308,1,bearing_wear,A,250,0.4131706655025482,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00309,1,bearing_wear,A,250,0.31181472539901733,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00310,1,bearing_wear,A,250,0.5823017954826355,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00311,1,bearing_wear,A,250,0.5335115194320679,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00312,1,bearing_wear,A,250,0.38605594635009766,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00313,1,bearing_wear,A,250,0.49400943517684937,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00314,1,bearing_wear,A,250,0.4931139647960663,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00315,1,bearing_wear,A,250,0.461996465921402,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00316,1,bearing_wear,A,250,0.5035712718963623,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00317,1,bearing_wear,A,250,0.7485947012901306,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00318,1,bearing_wear,A,250,0.4375011920928955,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00319,1,bearing_wear,A,250,0.9590863585472107,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00320,1,bearing_wear,A,250,0.933078408241272,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00321,1,bearing_wear,A,250,0.5847283601760864,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00322,1,bearing_wear,A,250,0.46268895268440247,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00323,1,bearing_wear,A,250,0.6283478140830994,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00324,1,bearing_wear,A,250,0.8788483738899231,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00325,1,bearing_wear,A,250,0.7220698595046997,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00326,1,bearing_wear,A,250,0.8435134887695312,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00327,1,bearing_wear,A,250,0.6261778473854065,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00328,1,bearing_wear,A,250,0.706334114074707,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00329,1,bearing_wear,A,250,0.4305244982242584,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00330,1,bearing_wear,A,250,0.787914514541626,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00331,1,bearing_wear,A,250,0.3619236648082733,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00332,1,bearing_wear,A,250,0.7558385133743286,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00333,1,bearing_wear,A,250,0.8885752558708191,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00334,1,bearing_wear,A,250,0.3056822717189789,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00335,1,bearing_wear,A,250,0.6915037631988525,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00336,1,bearing_wear,A,250,0.2760765850543976,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00337,1,bearing_wear,A,250,0.7805724740028381,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00338,1,bearing_wear,A,250,0.267594575881958,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00339,1,bearing_wear,A,250,0.9487518668174744,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00340,1,bearing_wear,A,250,0.3099263310432434,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00341,1,bearing_wear,A,250,0.9671041965484619,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00342,1,bearing_wear,A,250,0.8407073616981506,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00343,1,bearing_wear,A,250,0.674945592880249,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00344,1,bearing_wear,A,250,0.8260992765426636,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00345,1,bearing_wear,A,250,0.8360918760299683,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00346,1,bearing_wear,A,250,0.956821620464325,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00347,1,bearing_wear,A,250,0.40270668268203735,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00348,1,bearing_wear,A,250,0.6720607280731201,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00349,1,bearing_wear,A,250,0.27603936195373535,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00350,1,bearing_wear,A,250,0.6929325461387634,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00351,1,bearing_wear,A,250,0.3370330333709717,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00352,1,bearing_wear,A,250,0.6519604921340942,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00353,1,bearing_wear,A,250,0.6579444408416748,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00354,1,bearing_wear,A,250,0.5727881193161011,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00355,1,bearing_wear,A,250,0.618105411529541,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00356,1,bearing_wear,A,250,0.8111386895179749,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00357,1,bearing_wear,A,250,0.8393957614898682,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00358,1,bearing_wear,A,250,0.5937225818634033,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00359,1,bearing_wear,A,250,0.6796747446060181,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00360,1,bearing_wear,A,250,0.9449889659881592,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00361,1,bearing_wear,A,250,0.29578685760498047,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00362,1,bearing_wear,A,250,0.29368284344673157,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00363,1,bearing_wear,A,250,0.27016720175743103,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00364,1,bearing_wear,A,250,0.7262906432151794,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00365,1,bearing_wear,A,250,0.5348866581916809,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00366,1,bearing_wear,A,250,0.8194571137428284,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00367,1,bearing_wear,A,250,0.7369851469993591,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00368,1,bearing_wear,A,250,0.4669102132320404,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00369,1,bearing_wear,A,250,0.9186932444572449,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00370,1,bearing_wear,A,250,0.810025691986084,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00371,1,bearing_wear,A,250,0.41642794013023376,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00372,1,bearing_wear,A,250,0.4913536012172699,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00373,1,bearing_wear,A,250,0.45155197381973267,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00374,1,bearing_wear,A,250,0.3260893225669861,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00375,1,bearing_wear,A,250,0.31822669506073,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00376,1,bearing_wear,A,250,0.9489019513130188,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00377,1,bearing_wear,A,250,0.5503232479095459,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00378,1,bearing_wear,A,250,0.5066558718681335,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00379,1,bearing_wear,A,250,0.7837485671043396,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00380,1,bearing_wear,A,250,0.6423944234848022,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00381,1,bearing_wear,A,250,0.9489119648933411,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00382,1,bearing_wear,A,250,0.8242412209510803,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00383,1,bearing_wear,A,250,0.5834956765174866,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00384,1,bearing_wear,A,250,0.5010876059532166,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00385,1,bearing_wear,A,250,0.9893052577972412,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00386,1,bearing_wear,A,250,0.7742081880569458,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00387,1,bearing_wear,A,250,0.9609557390213013,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00388,1,bearing_wear,A,250,0.2947828471660614,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00389,1,bearing_wear,A,250,0.8804269433021545,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00390,1,bearing_wear,A,250,0.7096590995788574,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00391,1,bearing_wear,A,250,0.29753735661506653,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00392,1,bearing_wear,A,250,0.6706063747406006,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00393,1,bearing_wear,A,250,0.7488771080970764,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00394,1,bearing_wear,A,250,0.20984214544296265,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00395,1,bearing_wear,A,250,0.5634543895721436,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00396,1,bearing_wear,A,250,0.8603196144104004,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00397,1,bearing_wear,A,250,0.4362872242927551,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00398,1,bearing_wear,A,250,0.5668384432792664,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00399,1,bearing_wear,A,250,0.553851306438446,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00400,1,bearing_wear,A,250,0.4415419101715088,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00401,1,bearing_wear,A,250,0.9347535371780396,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00402,1,bearing_wear,A,250,0.8250352144241333,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00403,1,bearing_wear,A,250,0.28847071528434753,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00404,1,bearing_wear,A,250,0.9976277351379395,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00405,1,bearing_wear,A,250,0.9033600091934204,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00406,1,bearing_wear,A,250,0.4271267354488373,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00407,1,bearing_wear,A,250,0.8695172667503357,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00408,1,bearing_wear,A,250,0.2851356267929077,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00409,1,bearing_wear,A,250,0.9992837905883789,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00410,1,bearing_wear,A,250,0.7325477600097656,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00411,1,bearing_wear,A,250,0.7200999855995178,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00412,1,bearing_wear,A,250,0.27235257625579834,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00413,1,bearing_wear,A,250,0.9176267385482788,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00414,1,bearing_wear,A,250,0.22319960594177246,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00415,1,bearing_wear,A,250,0.3926624357700348,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00416,1,bearing_wear,A,250,0.3144175112247467,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00417,1,bearing_wear,A,250,0.8214143514633179,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00418,1,bearing_wear,A,250,0.3585633933544159,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00419,1,bearing_wear,A,250,0.9285106062889099,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00420,1,bearing_wear,A,250,0.7250152230262756,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00421,1,bearing_wear,A,250,0.22893017530441284,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00422,1,bearing_wear,A,250,0.20434387028217316,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00423,1,bearing_wear,A,250,0.24132633209228516,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00424,1,bearing_wear,A,250,0.6847401261329651,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00425,1,bearing_wear,A,250,0.841185450553894,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00426,1,bearing_wear,A,250,0.3908422589302063,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00427,1,bearing_wear,A,250,0.8795270919799805,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00428,1,bearing_wear,A,250,0.24578554928302765,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00429,1,bearing_wear,A,250,0.8407710790634155,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00430,1,bearing_wear,A,250,0.9422363638877869,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00431,1,bearing_wear,A,250,0.8176867365837097,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00432,1,bearing_wear,A,250,0.7584966421127319,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00433,1,bearing_wear,A,250,0.870384156703949,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00434,1,bearing_wear,A,250,0.2321210354566574,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00435,1,bearing_wear,A,250,0.3614256978034973,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00436,1,bearing_wear,A,250,0.29993894696235657,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00437,1,bearing_wear,A,250,0.6036248207092285,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00438,1,bearing_wear,A,250,0.7961505055427551,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00439,1,bearing_wear,A,250,0.704009473323822,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00440,1,bearing_wear,A,250,0.8809048533439636,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00441,1,bearing_wear,A,250,0.32417038083076477,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00442,1,bearing_wear,A,250,0.787696897983551,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00443,1,bearing_wear,A,250,0.35443317890167236,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00444,1,bearing_wear,A,250,0.41660699248313904,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00445,1,bearing_wear,A,250,0.7679237723350525,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00446,1,bearing_wear,A,250,0.9841638207435608,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00447,1,bearing_wear,A,250,0.6892349123954773,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00448,1,bearing_wear,A,250,0.2436002492904663,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00449,1,bearing_wear,A,250,0.6930471658706665,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00450,1,bearing_wear,A,250,0.2338804453611374,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00451,1,bearing_wear,A,250,0.9073165655136108,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00452,1,bearing_wear,A,250,0.7676626443862915,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00453,1,bearing_wear,A,250,0.33850228786468506,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00454,1,bearing_wear,A,250,0.27337679266929626,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00455,1,bearing_wear,A,250,0.34682658314704895,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00456,1,bearing_wear,A,250,0.9840217232704163,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00457,1,bearing_wear,A,250,0.5668485164642334,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00458,1,bearing_wear,A,250,0.8272647857666016,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00459,1,bearing_wear,A,250,0.7091266512870789,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00460,1,bearing_wear,A,250,0.6579304933547974,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00461,1,bearing_wear,A,250,0.3161042034626007,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00462,1,bearing_wear,A,250,0.9568195343017578,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00463,1,bearing_wear,A,250,0.44107410311698914,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00464,1,bearing_wear,A,250,0.6624137759208679,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00465,1,bearing_wear,A,250,0.7598207592964172,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00466,1,bearing_wear,A,250,0.7193865180015564,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00467,1,bearing_wear,A,250,0.9524755477905273,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00468,1,bearing_wear,A,250,0.31875118613243103,2,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00469,1,bearing_wear,A,250,0.6066821813583374,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00470,1,bearing_wear,A,250,0.5232275128364563,1,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00471,1,bearing_wear,A,250,0.5793349742889404,3,m6b_physics_lib_v2,0_v2,2026-04-26
M6B_L1_00472,1,bearing_wear,A,250,0.2953740358352661,3,m6b_physics_lib_v2,0_v2,2026-04-26
