seq_id,label,fault_type,severity,fault_stage,source,cluster,seed_idx
526,0,normal,0.0,normal,real_cira,cooldown,-1
527,0,normal,0.0,normal,real_cira,high_load,-1
528,0,normal,0.0,normal,real_cira,cooldown,-1
529,0,normal,0.0,normal,real_cira,startup,-1
530,0,normal,0.0,normal,real_cira,cooldown,-1
531,0,normal,0.0,normal,real_cira,startup,-1
532,0,normal,0.0,normal,real_cira,steady_state,-1
533,0,normal,0.0,normal,real_cira,cooldown,-1
534,0,normal,0.0,normal,real_cira,startup,-1
535,0,normal,0.0,normal,real_cira,startup,-1
536,0,normal,0.0,normal,real_cira,cooldown,-1
537,0,normal,0.0,normal,real_cira,cooldown,-1
538,0,normal,0.0,normal,real_cira,high_load,-1
539,0,normal,0.0,normal,real_cira,startup,-1
540,0,normal,0.0,normal,real_cira,cooldown,-1
541,0,normal,0.0,normal,real_cira,startup,-1
542,0,normal,0.0,normal,real_cira,high_load,-1
543,0,normal,0.0,normal,real_cira,high_load,-1
544,0,normal,0.0,normal,real_cira,cooldown,-1
545,0,normal,0.0,normal,real_cira,cooldown,-1
546,0,normal,0.0,normal,real_cira,cooldown,-1
547,0,normal,0.0,normal,real_cira,startup,-1
548,0,normal,0.0,normal,real_cira,steady_state,-1
549,0,normal,0.0,normal,real_cira,startup,-1
550,0,normal,0.0,normal,real_cira,cooldown,-1
551,0,normal,0.0,normal,real_cira,steady_state,-1
552,0,normal,0.0,normal,real_cira,cooldown,-1
553,0,normal,0.0,normal,real_cira,cooldown,-1
554,0,normal,0.0,normal,real_cira,cooldown,-1
555,0,normal,0.0,normal,real_cira,steady_state,-1
556,0,normal,0.0,normal,real_cira,high_load,-1
557,0,normal,0.0,normal,real_cira,cooldown,-1
558,0,normal,0.0,normal,real_cira,startup,-1
559,0,normal,0.0,normal,real_cira,cooldown,-1
560,0,normal,0.0,normal,real_cira,cooldown,-1
561,0,normal,0.0,normal,real_cira,cooldown,-1
562,0,normal,0.0,normal,real_cira,cooldown,-1
563,0,normal,0.0,normal,real_cira,cooldown,-1
564,0,normal,0.0,normal,real_cira,steady_state,-1
565,0,normal,0.0,normal,real_cira,cooldown,-1
566,0,normal,0.0,normal,real_cira,high_load,-1
567,0,normal,0.0,normal,real_cira,high_load,-1
568,0,normal,0.0,normal,real_cira,cooldown,-1
569,0,normal,0.0,normal,real_cira,cooldown,-1
570,0,normal,0.0,normal,real_cira,startup,-1
571,0,normal,0.0,normal,real_cira,cooldown,-1
572,0,normal,0.0,normal,real_cira,cooldown,-1
573,0,normal,0.0,normal,real_cira,cooldown,-1
574,0,normal,0.0,normal,real_cira,cooldown,-1
575,0,normal,0.0,normal,real_cira,cooldown,-1
576,0,normal,0.0,normal,real_cira,high_load,-1
577,0,normal,0.0,normal,real_cira,high_load,-1
578,0,normal,0.0,normal,real_cira,cooldown,-1
579,0,normal,0.0,normal,real_cira,cooldown,-1
580,0,normal,0.0,normal,real_cira,cooldown,-1
581,0,normal,0.0,normal,real_cira,cooldown,-1
582,0,normal,0.0,normal,real_cira,cooldown,-1
583,0,normal,0.0,normal,real_cira,steady_state,-1
584,0,normal,0.0,normal,real_cira,cooldown,-1
585,0,normal,0.0,normal,real_cira,high_load,-1
586,0,normal,0.0,normal,real_cira,startup,-1
587,0,normal,0.0,normal,real_cira,cooldown,-1
588,0,normal,0.0,normal,real_cira,steady_state,-1
589,0,normal,0.0,normal,real_cira,high_load,-1
590,0,normal,0.0,normal,real_cira,cooldown,-1
591,0,normal,0.0,normal,real_cira,cooldown,-1
592,0,normal,0.0,normal,real_cira,steady_state,-1
593,0,normal,0.0,normal,real_cira,cooldown,-1
594,0,normal,0.0,normal,real_cira,startup,-1
595,0,normal,0.0,normal,real_cira,startup,-1
596,0,normal,0.0,normal,real_cira,steady_state,-1
597,0,normal,0.0,normal,real_cira,cooldown,-1
598,0,normal,0.0,normal,real_cira,high_load,-1
599,0,normal,0.0,normal,real_cira,cooldown,-1
600,0,normal,0.0,normal,real_cira,cooldown,-1
601,0,normal,0.0,normal,real_cira,cooldown,-1
602,0,normal,0.0,normal,real_cira,startup,-1
603,0,normal,0.0,normal,real_cira,high_load,-1
604,0,normal,0.0,normal,real_cira,cooldown,-1
605,0,normal,0.0,normal,real_cira,startup,-1
606,0,normal,0.0,normal,real_cira,cooldown,-1
607,0,normal,0.0,normal,real_cira,cooldown,-1
608,0,normal,0.0,normal,real_cira,cooldown,-1
609,0,normal,0.0,normal,real_cira,cooldown,-1
610,0,normal,0.0,normal,real_cira,cooldown,-1
611,0,normal,0.0,normal,real_cira,cooldown,-1
612,0,normal,0.0,normal,real_cira,cooldown,-1
613,0,normal,0.0,normal,real_cira,cooldown,-1
614,0,normal,0.0,normal,real_cira,cooldown,-1
615,0,normal,0.0,normal,real_cira,cooldown,-1
616,0,normal,0.0,normal,real_cira,cooldown,-1
617,0,normal,0.0,normal,real_cira,cooldown,-1
618,0,normal,0.0,normal,real_cira,startup,-1
619,0,normal,0.0,normal,real_cira,startup,-1
620,0,normal,0.0,normal,real_cira,startup,-1
621,0,normal,0.0,normal,real_cira,high_load,-1
622,0,normal,0.0,normal,real_cira,cooldown,-1
623,0,normal,0.0,normal,real_cira,cooldown,-1
624,0,normal,0.0,normal,real_cira,cooldown,-1
625,0,normal,0.0,normal,real_cira,high_load,-1
626,0,normal,0.0,normal,real_cira,steady_state,-1
627,0,normal,0.0,normal,real_cira,high_load,-1
628,0,normal,0.0,normal,real_cira,cooldown,-1
629,0,normal,0.0,normal,real_cira,cooldown,-1
630,0,normal,0.0,normal,real_cira,cooldown,-1
631,0,normal,0.0,normal,real_cira,high_load,-1
632,0,normal,0.0,normal,real_cira,cooldown,-1
633,0,normal,0.0,normal,real_cira,cooldown,-1
634,0,normal,0.0,normal,real_cira,cooldown,-1
635,0,normal,0.0,normal,real_cira,cooldown,-1
636,0,normal,0.0,normal,real_cira,startup,-1
637,0,normal,0.0,normal,real_cira,startup,-1
638,0,normal,0.0,normal,real_cira,cooldown,-1
639,0,normal,0.0,normal,real_cira,startup,-1
640,0,normal,0.0,normal,real_cira,cooldown,-1
641,0,normal,0.0,normal,real_cira,high_load,-1
642,0,normal,0.0,normal,real_cira,cooldown,-1
643,0,normal,0.0,normal,real_cira,steady_state,-1
644,0,normal,0.0,normal,real_cira,cooldown,-1
645,0,normal,0.0,normal,real_cira,startup,-1
646,0,normal,0.0,normal,real_cira,cooldown,-1
647,0,normal,0.0,normal,real_cira,cooldown,-1
648,0,normal,0.0,normal,real_cira,cooldown,-1
649,0,normal,0.0,normal,real_cira,cooldown,-1
650,0,normal,0.0,normal,real_cira,cooldown,-1
651,0,normal,0.0,normal,real_cira,cooldown,-1
652,0,normal,0.0,normal,real_cira,high_load,-1
653,0,normal,0.0,normal,real_cira,cooldown,-1
654,0,normal,0.0,normal,real_cira,cooldown,-1
655,0,normal,0.0,normal,real_cira,high_load,-1
656,0,normal,0.0,normal,real_cira,high_load,-1
657,0,normal,0.0,normal,real_cira,cooldown,-1
658,0,normal,0.0,normal,real_cira,cooldown,-1
659,0,normal,0.0,normal,real_cira,cooldown,-1
660,0,normal,0.0,normal,real_cira,startup,-1
661,0,normal,0.0,normal,real_cira,cooldown,-1
662,0,normal,0.0,normal,real_cira,startup,-1
663,0,normal,0.0,normal,real_cira,startup,-1
664,0,normal,0.0,normal,real_cira,cooldown,-1
665,0,normal,0.0,normal,real_cira,steady_state,-1
666,0,normal,0.0,normal,real_cira,cooldown,-1
667,0,normal,0.0,normal,real_cira,startup,-1
668,0,normal,0.0,normal,real_cira,cooldown,-1
669,0,normal,0.0,normal,real_cira,cooldown,-1
670,0,normal,0.0,normal,real_cira,high_load,-1
671,0,normal,0.0,normal,real_cira,cooldown,-1
672,0,normal,0.0,normal,real_cira,cooldown,-1
673,0,normal,0.0,normal,real_cira,cooldown,-1
674,0,normal,0.0,normal,real_cira,cooldown,-1
675,0,normal,0.0,normal,real_cira,startup,-1
676,0,normal,0.0,normal,real_cira,cooldown,-1
677,0,normal,0.0,normal,real_cira,startup,-1
678,0,normal,0.0,normal,real_cira,cooldown,-1
679,0,normal,0.0,normal,real_cira,startup,-1
680,0,normal,0.0,normal,real_cira,cooldown,-1
681,0,normal,0.0,normal,real_cira,startup,-1
682,0,normal,0.0,normal,real_cira,cooldown,-1
683,0,normal,0.0,normal,real_cira,cooldown,-1
684,0,normal,0.0,normal,real_cira,high_load,-1
685,0,normal,0.0,normal,real_cira,cooldown,-1
686,0,normal,0.0,normal,real_cira,cooldown,-1
687,0,normal,0.0,normal,real_cira,startup,-1
688,0,normal,0.0,normal,real_cira,startup,-1
689,0,normal,0.0,normal,real_cira,cooldown,-1
690,0,normal,0.0,normal,real_cira,startup,-1
691,0,normal,0.0,normal,real_cira,startup,-1
692,0,normal,0.0,normal,real_cira,cooldown,-1
693,0,normal,0.0,normal,real_cira,high_load,-1
694,0,normal,0.0,normal,real_cira,cooldown,-1
695,0,normal,0.0,normal,real_cira,startup,-1
696,0,normal,0.0,normal,real_cira,steady_state,-1
697,0,normal,0.0,normal,real_cira,high_load,-1
698,0,normal,0.0,normal,real_cira,cooldown,-1
699,0,normal,0.0,normal,real_cira,cooldown,-1
700,0,normal,0.0,normal,real_cira,cooldown,-1
701,0,normal,0.0,normal,real_cira,cooldown,-1
702,0,normal,0.0,normal,real_cira,cooldown,-1
703,0,normal,0.0,normal,real_cira,cooldown,-1
704,0,normal,0.0,normal,real_cira,cooldown,-1
705,0,normal,0.0,normal,real_cira,steady_state,-1
706,0,normal,0.0,normal,real_cira,cooldown,-1
707,0,normal,0.0,normal,real_cira,cooldown,-1
708,0,normal,0.0,normal,real_cira,startup,-1
709,0,normal,0.0,normal,real_cira,high_load,-1
710,0,normal,0.0,normal,real_cira,high_load,-1
711,0,normal,0.0,normal,real_cira,cooldown,-1
712,0,normal,0.0,normal,real_cira,cooldown,-1
713,0,normal,0.0,normal,real_cira,steady_state,-1
714,0,normal,0.0,normal,real_cira,high_load,-1
715,0,normal,0.0,normal,real_cira,high_load,-1
716,0,normal,0.0,normal,real_cira,steady_state,-1
717,0,normal,0.0,normal,real_cira,cooldown,-1
718,0,normal,0.0,normal,real_cira,cooldown,-1
719,0,normal,0.0,normal,real_cira,high_load,-1
720,0,normal,0.0,normal,real_cira,cooldown,-1
721,0,normal,0.0,normal,real_cira,high_load,-1
722,0,normal,0.0,normal,real_cira,high_load,-1
723,0,normal,0.0,normal,real_cira,cooldown,-1
724,0,normal,0.0,normal,real_cira,cooldown,-1
725,0,normal,0.0,normal,real_cira,startup,-1
726,0,normal,0.0,normal,real_cira,cooldown,-1
727,0,normal,0.0,normal,real_cira,startup,-1
728,0,normal,0.0,normal,real_cira,startup,-1
729,0,normal,0.0,normal,real_cira,cooldown,-1
730,0,normal,0.0,normal,real_cira,cooldown,-1
731,0,normal,0.0,normal,real_cira,cooldown,-1
732,0,normal,0.0,normal,real_cira,high_load,-1
733,0,normal,0.0,normal,real_cira,startup,-1
734,0,normal,0.0,normal,real_cira,cooldown,-1
735,0,normal,0.0,normal,real_cira,cooldown,-1
736,0,normal,0.0,normal,real_cira,high_load,-1
737,0,normal,0.0,normal,real_cira,cooldown,-1
738,0,normal,0.0,normal,real_cira,cooldown,-1
739,0,normal,0.0,normal,real_cira,high_load,-1
740,0,normal,0.0,normal,real_cira,cooldown,-1
741,0,normal,0.0,normal,real_cira,high_load,-1
742,0,normal,0.0,normal,real_cira,cooldown,-1
743,0,normal,0.0,normal,real_cira,high_load,-1
744,0,normal,0.0,normal,real_cira,startup,-1
745,0,normal,0.0,normal,real_cira,steady_state,-1
746,0,normal,0.0,normal,real_cira,high_load,-1
747,0,normal,0.0,normal,real_cira,startup,-1
748,0,normal,0.0,normal,real_cira,cooldown,-1
749,0,normal,0.0,normal,real_cira,cooldown,-1
750,0,normal,0.0,normal,real_cira,startup,-1
751,0,normal,0.0,normal,real_cira,startup,-1
752,0,normal,0.0,normal,real_cira,startup,-1
753,0,normal,0.0,normal,real_cira,startup,-1
754,0,normal,0.0,normal,real_cira,steady_state,-1
755,0,normal,0.0,normal,real_cira,cooldown,-1
756,0,normal,0.0,normal,real_cira,startup,-1
757,0,normal,0.0,normal,real_cira,cooldown,-1
758,0,normal,0.0,normal,real_cira,cooldown,-1
759,0,normal,0.0,normal,real_cira,steady_state,-1
760,0,normal,0.0,normal,real_cira,cooldown,-1
761,0,normal,0.0,normal,real_cira,cooldown,-1
762,0,normal,0.0,normal,real_cira,high_load,-1
763,0,normal,0.0,normal,real_cira,cooldown,-1
764,0,normal,0.0,normal,real_cira,cooldown,-1
765,0,normal,0.0,normal,real_cira,high_load,-1
766,0,normal,0.0,normal,real_cira,cooldown,-1
767,0,normal,0.0,normal,real_cira,cooldown,-1
768,0,normal,0.0,normal,real_cira,cooldown,-1
769,0,normal,0.0,normal,real_cira,cooldown,-1
770,0,normal,0.0,normal,real_cira,startup,-1
771,0,normal,0.0,normal,real_cira,cooldown,-1
772,0,normal,0.0,normal,real_cira,startup,-1
773,0,normal,0.0,normal,real_cira,cooldown,-1
774,0,normal,0.0,normal,real_cira,cooldown,-1
775,0,normal,0.0,normal,real_cira,cooldown,-1
776,0,normal,0.0,normal,real_cira,cooldown,-1
777,0,normal,0.0,normal,real_cira,high_load,-1
778,0,normal,0.0,normal,real_cira,cooldown,-1
779,0,normal,0.0,normal,real_cira,cooldown,-1
780,0,normal,0.0,normal,real_cira,cooldown,-1
781,0,normal,0.0,normal,real_cira,cooldown,-1
782,0,normal,0.0,normal,real_cira,cooldown,-1
783,0,normal,0.0,normal,real_cira,startup,-1
784,0,normal,0.0,normal,real_cira,cooldown,-1
785,0,normal,0.0,normal,real_cira,steady_state,-1
786,0,normal,0.0,normal,real_cira,cooldown,-1
787,0,normal,0.0,normal,real_cira,high_load,-1
788,0,normal,0.0,normal,real_cira,steady_state,-1
789,0,normal,0.0,normal,real_cira,startup,-1
790,0,normal,0.0,normal,real_cira,high_load,-1
791,0,normal,0.0,normal,real_cira,cooldown,-1
792,0,normal,0.0,normal,real_cira,cooldown,-1
793,0,normal,0.0,normal,real_cira,cooldown,-1
794,0,normal,0.0,normal,real_cira,cooldown,-1
795,0,normal,0.0,normal,real_cira,cooldown,-1
796,0,normal,0.0,normal,real_cira,cooldown,-1
797,0,normal,0.0,normal,real_cira,cooldown,-1
798,0,normal,0.0,normal,real_cira,cooldown,-1
799,0,normal,0.0,normal,real_cira,high_load,-1
800,0,normal,0.0,normal,real_cira,cooldown,-1
801,0,normal,0.0,normal,real_cira,startup,-1
802,0,normal,0.0,normal,real_cira,high_load,-1
803,0,normal,0.0,normal,real_cira,cooldown,-1
804,0,normal,0.0,normal,real_cira,cooldown,-1
805,0,normal,0.0,normal,real_cira,startup,-1
806,0,normal,0.0,normal,real_cira,cooldown,-1
807,0,normal,0.0,normal,real_cira,steady_state,-1
808,0,normal,0.0,normal,real_cira,cooldown,-1
809,0,normal,0.0,normal,real_cira,startup,-1
810,0,normal,0.0,normal,real_cira,cooldown,-1
811,0,normal,0.0,normal,real_cira,cooldown,-1
812,0,normal,0.0,normal,real_cira,cooldown,-1
813,0,normal,0.0,normal,real_cira,high_load,-1
814,0,normal,0.0,normal,real_cira,cooldown,-1
815,0,normal,0.0,normal,real_cira,steady_state,-1
816,0,normal,0.0,normal,real_cira,cooldown,-1
817,0,normal,0.0,normal,real_cira,cooldown,-1
818,0,normal,0.0,normal,real_cira,steady_state,-1
819,0,normal,0.0,normal,real_cira,startup,-1
820,0,normal,0.0,normal,real_cira,cooldown,-1
821,0,normal,0.0,normal,real_cira,startup,-1
822,0,normal,0.0,normal,real_cira,steady_state,-1
823,0,normal,0.0,normal,real_cira,cooldown,-1
824,0,normal,0.0,normal,real_cira,startup,-1
825,0,normal,0.0,normal,real_cira,cooldown,-1
826,0,normal,0.0,normal,real_cira,startup,-1
827,0,normal,0.0,normal,real_cira,cooldown,-1
828,0,normal,0.0,normal,real_cira,cooldown,-1
829,0,normal,0.0,normal,real_cira,cooldown,-1
830,0,normal,0.0,normal,real_cira,cooldown,-1
831,0,normal,0.0,normal,real_cira,cooldown,-1
832,0,normal,0.0,normal,real_cira,startup,-1
833,0,normal,0.0,normal,real_cira,cooldown,-1
834,0,normal,0.0,normal,real_cira,cooldown,-1
835,0,normal,0.0,normal,real_cira,cooldown,-1
836,0,normal,0.0,normal,real_cira,high_load,-1
837,0,normal,0.0,normal,real_cira,high_load,-1
838,0,normal,0.0,normal,real_cira,cooldown,-1
839,0,normal,0.0,normal,real_cira,high_load,-1
840,0,normal,0.0,normal,real_cira,cooldown,-1
841,0,normal,0.0,normal,real_cira,steady_state,-1
842,0,normal,0.0,normal,real_cira,startup,-1
843,0,normal,0.0,normal,real_cira,steady_state,-1
844,0,normal,0.0,normal,real_cira,cooldown,-1
845,0,normal,0.0,normal,real_cira,cooldown,-1
846,0,normal,0.0,normal,real_cira,high_load,-1
847,0,normal,0.0,normal,real_cira,startup,-1
848,0,normal,0.0,normal,real_cira,startup,-1
849,0,normal,0.0,normal,real_cira,cooldown,-1
850,0,normal,0.0,normal,real_cira,cooldown,-1
851,0,normal,0.0,normal,real_cira,high_load,-1
852,0,normal,0.0,normal,real_cira,high_load,-1
853,0,normal,0.0,normal,real_cira,high_load,-1
854,0,normal,0.0,normal,real_cira,high_load,-1
855,0,normal,0.0,normal,real_cira,cooldown,-1
856,0,normal,0.0,normal,real_cira,startup,-1
857,0,normal,0.0,normal,real_cira,cooldown,-1
858,0,normal,0.0,normal,real_cira,cooldown,-1
859,0,normal,0.0,normal,real_cira,startup,-1
860,0,normal,0.0,normal,real_cira,cooldown,-1
861,0,normal,0.0,normal,real_cira,startup,-1
862,0,normal,0.0,normal,real_cira,cooldown,-1
863,0,normal,0.0,normal,real_cira,steady_state,-1
864,0,normal,0.0,normal,real_cira,cooldown,-1
865,0,normal,0.0,normal,real_cira,cooldown,-1
866,0,normal,0.0,normal,real_cira,cooldown,-1
867,0,normal,0.0,normal,real_cira,cooldown,-1
868,0,normal,0.0,normal,real_cira,cooldown,-1
869,0,normal,0.0,normal,real_cira,startup,-1
870,0,normal,0.0,normal,real_cira,cooldown,-1
871,0,normal,0.0,normal,real_cira,cooldown,-1
872,0,normal,0.0,normal,real_cira,high_load,-1
873,0,normal,0.0,normal,real_cira,cooldown,-1
874,0,normal,0.0,normal,real_cira,startup,-1
875,0,normal,0.0,normal,real_cira,cooldown,-1
876,0,normal,0.0,normal,real_cira,cooldown,-1
877,0,normal,0.0,normal,real_cira,high_load,-1
878,0,normal,0.0,normal,real_cira,high_load,-1
879,0,normal,0.0,normal,real_cira,cooldown,-1
880,0,normal,0.0,normal,real_cira,cooldown,-1
881,0,normal,0.0,normal,real_cira,cooldown,-1
882,0,normal,0.0,normal,real_cira,cooldown,-1
883,0,normal,0.0,normal,real_cira,cooldown,-1
884,0,normal,0.0,normal,real_cira,cooldown,-1
885,0,normal,0.0,normal,real_cira,cooldown,-1
886,0,normal,0.0,normal,real_cira,cooldown,-1
887,0,normal,0.0,normal,real_cira,cooldown,-1
888,0,normal,0.0,normal,real_cira,cooldown,-1
889,0,normal,0.0,normal,real_cira,high_load,-1
890,0,normal,0.0,normal,real_cira,high_load,-1
891,0,normal,0.0,normal,real_cira,cooldown,-1
892,0,normal,0.0,normal,real_cira,cooldown,-1
893,0,normal,0.0,normal,real_cira,cooldown,-1
894,0,normal,0.0,normal,real_cira,cooldown,-1
895,0,normal,0.0,normal,real_cira,cooldown,-1
896,0,normal,0.0,normal,real_cira,cooldown,-1
897,0,normal,0.0,normal,real_cira,cooldown,-1
898,0,normal,0.0,normal,real_cira,cooldown,-1
899,0,normal,0.0,normal,real_cira,steady_state,-1
900,0,normal,0.0,normal,real_cira,cooldown,-1
901,0,normal,0.0,normal,real_cira,cooldown,-1
902,0,normal,0.0,normal,real_cira,cooldown,-1
903,0,normal,0.0,normal,real_cira,cooldown,-1
904,0,normal,0.0,normal,real_cira,steady_state,-1
905,0,normal,0.0,normal,real_cira,cooldown,-1
906,0,normal,0.0,normal,real_cira,cooldown,-1
907,0,normal,0.0,normal,real_cira,startup,-1
908,0,normal,0.0,normal,real_cira,startup,-1
909,0,normal,0.0,normal,real_cira,cooldown,-1
910,0,normal,0.0,normal,real_cira,cooldown,-1
911,0,normal,0.0,normal,real_cira,cooldown,-1
912,0,normal,0.0,normal,real_cira,high_load,-1
913,0,normal,0.0,normal,real_cira,startup,-1
914,0,normal,0.0,normal,real_cira,cooldown,-1
915,0,normal,0.0,normal,real_cira,startup,-1
916,0,normal,0.0,normal,real_cira,startup,-1
917,0,normal,0.0,normal,real_cira,startup,-1
918,0,normal,0.0,normal,real_cira,cooldown,-1
919,0,normal,0.0,normal,real_cira,cooldown,-1
920,0,normal,0.0,normal,real_cira,cooldown,-1
921,0,normal,0.0,normal,real_cira,cooldown,-1
922,0,normal,0.0,normal,real_cira,cooldown,-1
923,0,normal,0.0,normal,real_cira,startup,-1
924,0,normal,0.0,normal,real_cira,cooldown,-1
925,0,normal,0.0,normal,real_cira,cooldown,-1
926,0,normal,0.0,normal,real_cira,cooldown,-1
927,0,normal,0.0,normal,real_cira,startup,-1
928,0,normal,0.0,normal,real_cira,cooldown,-1
929,0,normal,0.0,normal,real_cira,cooldown,-1
930,0,normal,0.0,normal,real_cira,high_load,-1
931,0,normal,0.0,normal,real_cira,startup,-1
932,0,normal,0.0,normal,real_cira,steady_state,-1
933,0,normal,0.0,normal,real_cira,high_load,-1
934,0,normal,0.0,normal,real_cira,cooldown,-1
935,0,normal,0.0,normal,real_cira,startup,-1
936,0,normal,0.0,normal,real_cira,cooldown,-1
937,0,normal,0.0,normal,real_cira,high_load,-1
938,0,normal,0.0,normal,real_cira,cooldown,-1
939,0,normal,0.0,normal,real_cira,cooldown,-1
940,0,normal,0.0,normal,real_cira,cooldown,-1
941,0,normal,0.0,normal,real_cira,cooldown,-1
942,0,normal,0.0,normal,real_cira,startup,-1
943,0,normal,0.0,normal,real_cira,cooldown,-1
944,0,normal,0.0,normal,real_cira,cooldown,-1
945,0,normal,0.0,normal,real_cira,cooldown,-1
946,0,normal,0.0,normal,real_cira,startup,-1
947,0,normal,0.0,normal,real_cira,cooldown,-1
948,0,normal,0.0,normal,real_cira,cooldown,-1
949,0,normal,0.0,normal,real_cira,cooldown,-1
950,0,normal,0.0,normal,real_cira,cooldown,-1
951,0,normal,0.0,normal,real_cira,startup,-1
952,0,normal,0.0,normal,real_cira,cooldown,-1
953,0,normal,0.0,normal,real_cira,cooldown,-1
954,0,normal,0.0,normal,real_cira,cooldown,-1
955,0,normal,0.0,normal,real_cira,startup,-1
956,0,normal,0.0,normal,real_cira,cooldown,-1
957,0,normal,0.0,normal,real_cira,startup,-1
958,0,normal,0.0,normal,real_cira,startup,-1
959,0,normal,0.0,normal,real_cira,startup,-1
960,0,normal,0.0,normal,real_cira,startup,-1
961,0,normal,0.0,normal,real_cira,cooldown,-1
962,0,normal,0.0,normal,real_cira,startup,-1
963,0,normal,0.0,normal,real_cira,steady_state,-1
964,0,normal,0.0,normal,real_cira,startup,-1
965,0,normal,0.0,normal,real_cira,cooldown,-1
966,0,normal,0.0,normal,real_cira,cooldown,-1
967,0,normal,0.0,normal,real_cira,high_load,-1
968,0,normal,0.0,normal,real_cira,cooldown,-1
969,0,normal,0.0,normal,real_cira,cooldown,-1
970,0,normal,0.0,normal,real_cira,cooldown,-1
971,0,normal,0.0,normal,real_cira,cooldown,-1
