seq_id,label,label_name,group,steps,severity,cluster_id,source,m6b_step,generated,seed_idx,fail_type,fail_channel,fault_name,primary_label,secondary_label,primary_onset_step,secondary_onset_step,lag_steps,cluster_name,arch_version,base_label,base_fault,masked_channel,mask_type,mask_onset_step,variant,fault_channels,fault_ch_names,subtype,onset_step,multi_sensor_anomaly_count
187,1,bearing_wear,A,250,0.27557334303855896,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
188,1,bearing_wear,A,250,0.7974317073822021,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
189,1,bearing_wear,A,250,0.40996840596199036,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
190,1,bearing_wear,A,250,0.9494504928588867,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
191,1,bearing_wear,A,250,0.3927764594554901,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
192,1,bearing_wear,A,250,0.2982063591480255,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
193,1,bearing_wear,A,250,0.8648901581764221,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
194,1,bearing_wear,A,250,0.322627454996109,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
195,1,bearing_wear,A,250,0.34341463446617126,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
196,1,bearing_wear,A,250,0.679506242275238,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
197,1,bearing_wear,A,250,0.8996496200561523,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
198,1,bearing_wear,A,250,0.3571477234363556,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
199,1,bearing_wear,A,250,0.4482589364051819,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
200,1,bearing_wear,A,250,0.8219238519668579,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
201,1,bearing_wear,A,250,0.9774611592292786,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
202,1,bearing_wear,A,250,0.6005929708480835,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
203,1,bearing_wear,A,250,0.3151180148124695,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
204,1,bearing_wear,A,250,0.21114903688430786,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
205,1,bearing_wear,A,250,0.3837248384952545,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
206,1,bearing_wear,A,250,0.3054577708244324,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
207,1,bearing_wear,A,250,0.7421269416809082,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
208,1,bearing_wear,A,250,0.2974660098552704,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
209,1,bearing_wear,A,250,0.6050639748573303,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
210,1,bearing_wear,A,250,0.7554099559783936,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
211,1,bearing_wear,A,250,0.6648932695388794,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
212,1,bearing_wear,A,250,0.35982051491737366,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
213,1,bearing_wear,A,250,0.8432996273040771,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
214,1,bearing_wear,A,250,0.7723256945610046,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
215,1,bearing_wear,A,250,0.7911872267723083,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
216,1,bearing_wear,A,250,0.3048461973667145,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
217,1,bearing_wear,A,250,0.2990030348300934,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
218,1,bearing_wear,A,250,0.942050039768219,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
219,1,bearing_wear,A,250,0.5180625319480896,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
220,1,bearing_wear,A,250,0.44075894355773926,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
221,1,bearing_wear,A,250,0.5908672213554382,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
222,1,bearing_wear,A,250,0.7302913665771484,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
223,1,bearing_wear,A,250,0.9644985795021057,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
224,1,bearing_wear,A,250,0.42915698885917664,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
225,1,bearing_wear,A,250,0.9398467540740967,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
226,1,bearing_wear,A,250,0.2198875993490219,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
227,1,bearing_wear,A,250,0.6441584229469299,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
228,1,bearing_wear,A,250,0.7071800827980042,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
229,1,bearing_wear,A,250,0.2847179174423218,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
230,1,bearing_wear,A,250,0.31227168440818787,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
231,1,bearing_wear,A,250,0.5352914333343506,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
232,1,bearing_wear,A,250,0.9729855060577393,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
233,1,bearing_wear,A,250,0.6768340468406677,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
234,1,bearing_wear,A,250,0.9464185833930969,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
235,1,bearing_wear,A,250,0.8434887528419495,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
236,1,bearing_wear,A,250,0.5739052891731262,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
237,1,bearing_wear,A,250,0.8278107643127441,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
238,1,bearing_wear,A,250,0.21426942944526672,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
239,1,bearing_wear,A,250,0.2873151898384094,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
240,1,bearing_wear,A,250,0.863542914390564,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
241,1,bearing_wear,A,250,0.8374536633491516,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
242,1,bearing_wear,A,250,0.38611260056495667,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
243,1,bearing_wear,A,250,0.6246156692504883,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
244,1,bearing_wear,A,250,0.6848126649856567,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
245,1,bearing_wear,A,250,0.8941911458969116,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
246,1,bearing_wear,A,250,0.6824856996536255,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
247,1,bearing_wear,A,250,0.5300572514533997,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
248,1,bearing_wear,A,250,0.4993472397327423,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
249,1,bearing_wear,A,250,0.540705680847168,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
250,1,bearing_wear,A,250,0.7215448021888733,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
251,1,bearing_wear,A,250,0.8939924836158752,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
252,1,bearing_wear,A,250,0.563117504119873,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
253,1,bearing_wear,A,250,0.3982716500759125,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
254,1,bearing_wear,A,250,0.3893298804759979,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
255,1,bearing_wear,A,250,0.7968114018440247,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
256,1,bearing_wear,A,250,0.853255033493042,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
257,1,bearing_wear,A,250,0.28422245383262634,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
258,1,bearing_wear,A,250,0.25324708223342896,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
259,1,bearing_wear,A,250,0.6755469441413879,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
260,1,bearing_wear,A,250,0.3169386088848114,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
261,1,bearing_wear,A,250,0.8597313761711121,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
262,1,bearing_wear,A,250,0.44826772809028625,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
263,1,bearing_wear,A,250,0.31509754061698914,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
264,1,bearing_wear,A,250,0.9367763996124268,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
265,1,bearing_wear,A,250,0.33242538571357727,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
266,1,bearing_wear,A,250,0.4277760684490204,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
267,1,bearing_wear,A,250,0.3228907287120819,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
268,1,bearing_wear,A,250,0.2923920452594757,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
269,1,bearing_wear,A,250,0.21691840887069702,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
270,1,bearing_wear,A,250,0.24431632459163666,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
271,1,bearing_wear,A,250,0.3397131860256195,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
272,1,bearing_wear,A,250,0.2427055388689041,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
273,1,bearing_wear,A,250,0.6729150414466858,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
274,1,bearing_wear,A,250,0.7445716261863708,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
275,1,bearing_wear,A,250,0.5149043798446655,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
276,1,bearing_wear,A,250,0.4543928802013397,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
277,1,bearing_wear,A,250,0.6036210060119629,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
278,1,bearing_wear,A,250,0.900003969669342,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
279,1,bearing_wear,A,250,0.8809053301811218,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
280,1,bearing_wear,A,250,0.23478004336357117,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
281,1,bearing_wear,A,250,0.34519872069358826,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
282,1,bearing_wear,A,250,0.38939589262008667,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
283,1,bearing_wear,A,250,0.39951005578041077,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
284,1,bearing_wear,A,250,0.6569861173629761,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
285,1,bearing_wear,A,250,0.533009946346283,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
286,1,bearing_wear,A,250,0.23940329253673553,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
287,1,bearing_wear,A,250,0.49889132380485535,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
288,1,bearing_wear,A,250,0.6190023422241211,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
289,1,bearing_wear,A,250,0.28133752942085266,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
290,1,bearing_wear,A,250,0.8667668700218201,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
291,1,bearing_wear,A,250,0.24156948924064636,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
292,1,bearing_wear,A,250,0.9398735165596008,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
293,1,bearing_wear,A,250,0.2792905271053314,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
294,1,bearing_wear,A,250,0.8748599886894226,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
295,1,bearing_wear,A,250,0.9221225380897522,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
296,1,bearing_wear,A,250,0.9836565256118774,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
297,1,bearing_wear,A,250,0.841620683670044,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
298,1,bearing_wear,A,250,0.8235820531845093,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
299,1,bearing_wear,A,250,0.7139866352081299,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
300,1,bearing_wear,A,250,0.823197066783905,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
301,1,bearing_wear,A,250,0.30764177441596985,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
302,1,bearing_wear,A,250,0.6288544535636902,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
303,1,bearing_wear,A,250,0.6113783121109009,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
304,1,bearing_wear,A,250,0.8860577344894409,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
305,1,bearing_wear,A,250,0.5702394843101501,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
306,1,bearing_wear,A,250,0.5080716013908386,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
307,1,bearing_wear,A,250,0.7116506099700928,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
308,1,bearing_wear,A,250,0.4131706655025482,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
309,1,bearing_wear,A,250,0.31181472539901733,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
310,1,bearing_wear,A,250,0.5823017954826355,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
311,1,bearing_wear,A,250,0.5335115194320679,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
312,1,bearing_wear,A,250,0.38605594635009766,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
313,1,bearing_wear,A,250,0.49400943517684937,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
314,1,bearing_wear,A,250,0.4931139647960663,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
315,1,bearing_wear,A,250,0.461996465921402,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
316,1,bearing_wear,A,250,0.5035712718963623,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
317,1,bearing_wear,A,250,0.7485947012901306,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
318,1,bearing_wear,A,250,0.4375011920928955,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
319,1,bearing_wear,A,250,0.9590863585472107,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
320,1,bearing_wear,A,250,0.933078408241272,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
321,1,bearing_wear,A,250,0.5847283601760864,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
322,1,bearing_wear,A,250,0.46268895268440247,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
323,1,bearing_wear,A,250,0.6283478140830994,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
324,1,bearing_wear,A,250,0.8788483738899231,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
325,1,bearing_wear,A,250,0.7220698595046997,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
326,1,bearing_wear,A,250,0.8435134887695312,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
327,1,bearing_wear,A,250,0.6261778473854065,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
328,1,bearing_wear,A,250,0.706334114074707,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
329,1,bearing_wear,A,250,0.4305244982242584,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
330,1,bearing_wear,A,250,0.787914514541626,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
331,1,bearing_wear,A,250,0.3619236648082733,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
332,1,bearing_wear,A,250,0.7558385133743286,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
333,1,bearing_wear,A,250,0.8885752558708191,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
334,1,bearing_wear,A,250,0.3056822717189789,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
335,1,bearing_wear,A,250,0.6915037631988525,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
336,1,bearing_wear,A,250,0.2760765850543976,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
337,1,bearing_wear,A,250,0.7805724740028381,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
338,1,bearing_wear,A,250,0.267594575881958,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
339,1,bearing_wear,A,250,0.9487518668174744,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
340,1,bearing_wear,A,250,0.3099263310432434,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
341,1,bearing_wear,A,250,0.9671041965484619,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
342,1,bearing_wear,A,250,0.8407073616981506,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
343,1,bearing_wear,A,250,0.674945592880249,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
344,1,bearing_wear,A,250,0.8260992765426636,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
345,1,bearing_wear,A,250,0.8360918760299683,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
346,1,bearing_wear,A,250,0.956821620464325,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
347,1,bearing_wear,A,250,0.40270668268203735,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
348,1,bearing_wear,A,250,0.6720607280731201,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
349,1,bearing_wear,A,250,0.27603936195373535,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
350,1,bearing_wear,A,250,0.6929325461387634,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
351,1,bearing_wear,A,250,0.3370330333709717,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
352,1,bearing_wear,A,250,0.6519604921340942,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
353,1,bearing_wear,A,250,0.6579444408416748,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
354,1,bearing_wear,A,250,0.5727881193161011,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
355,1,bearing_wear,A,250,0.618105411529541,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
356,1,bearing_wear,A,250,0.8111386895179749,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
357,1,bearing_wear,A,250,0.8393957614898682,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
358,1,bearing_wear,A,250,0.5937225818634033,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
359,1,bearing_wear,A,250,0.6796747446060181,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
360,1,bearing_wear,A,250,0.9449889659881592,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
361,1,bearing_wear,A,250,0.29578685760498047,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
362,1,bearing_wear,A,250,0.29368284344673157,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
363,1,bearing_wear,A,250,0.27016720175743103,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
364,1,bearing_wear,A,250,0.7262906432151794,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
365,1,bearing_wear,A,250,0.5348866581916809,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
366,1,bearing_wear,A,250,0.8194571137428284,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
367,1,bearing_wear,A,250,0.7369851469993591,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
368,1,bearing_wear,A,250,0.4669102132320404,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
369,1,bearing_wear,A,250,0.9186932444572449,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
370,1,bearing_wear,A,250,0.810025691986084,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
371,1,bearing_wear,A,250,0.41642794013023376,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
372,1,bearing_wear,A,250,0.4913536012172699,1,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
373,1,bearing_wear,A,250,0.45155197381973267,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
374,1,bearing_wear,A,250,0.3260893225669861,3,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
375,1,bearing_wear,A,250,0.31822669506073,2,m6b_physics_lib_v2,0_v2,2026-04-26,,,,,,,,,,,,,,,,,,,,,,
