seq_id,label,label_name,group,steps,severity,cluster_id,source,seed_idx,m6b_step,generated,fail_type,fail_channel
M6B_L0_00289,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00290,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00291,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00292,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00293,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00294,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00295,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00296,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00297,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00298,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00299,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00300,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00301,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00302,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00303,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00304,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00305,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00306,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00307,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00308,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00309,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00310,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00311,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00312,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00313,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00314,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00315,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00316,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00317,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00318,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00319,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00320,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00321,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00322,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00323,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00324,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00325,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00326,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00327,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00328,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00329,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00330,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00331,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00332,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00333,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00334,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00335,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00336,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00337,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00338,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00339,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00340,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00341,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00342,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00343,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00344,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00345,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00346,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00347,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00348,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00349,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00350,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00351,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00352,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00353,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00354,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00355,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00356,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00357,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00358,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00359,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00360,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00361,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00362,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00363,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00364,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00365,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00366,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00367,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00368,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00369,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00370,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00371,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00372,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00373,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00374,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00375,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00376,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00377,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00378,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00379,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00380,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00381,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00382,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00383,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00384,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00385,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00386,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00387,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00388,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00389,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00390,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00391,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00392,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00393,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00394,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00395,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00396,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00397,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00398,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00399,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00400,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00401,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00402,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00403,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00404,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00405,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00406,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00407,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00408,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00409,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00410,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00411,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00412,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00413,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00414,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00415,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00416,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00417,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00418,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00419,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00420,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00421,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00422,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00423,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00424,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00425,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00426,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00427,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00428,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00429,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00430,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00431,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00432,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00433,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00434,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00435,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00436,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00437,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00438,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00439,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00440,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00441,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00442,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00443,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00444,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00445,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00446,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00447,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00448,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00449,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00450,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00451,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00452,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00453,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00454,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00455,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00456,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00457,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00458,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00459,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00460,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00461,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00462,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00463,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00464,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00465,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00466,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00467,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00468,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00469,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00470,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00471,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00472,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00473,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00474,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00475,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00476,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00477,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00478,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00479,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00480,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00481,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00482,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00483,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00484,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00485,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00486,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00487,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00488,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00489,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00490,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00491,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00492,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00493,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00494,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00495,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00496,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00497,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00498,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00499,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00500,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00501,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00502,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00503,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00504,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00505,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00506,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00507,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00508,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00509,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00510,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00511,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00512,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00513,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00514,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00515,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00516,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00517,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00518,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00519,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00520,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00521,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00522,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00523,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00524,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00525,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00526,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00527,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00528,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00529,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00530,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00531,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00532,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00533,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00534,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00535,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00536,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00537,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00538,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00539,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00540,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00541,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00542,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00543,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00544,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00545,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00546,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00547,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00548,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00549,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00550,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00551,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00552,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00553,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00554,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00555,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00556,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00557,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00558,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00559,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00560,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00561,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00562,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00563,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00564,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00565,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00566,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00567,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00568,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00569,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00570,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00571,0,normal,A,200,0.0,3,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00572,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00573,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00574,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00575,0,normal,A,200,0.0,2,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00576,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00577,0,normal,A,200,0.0,1,real_cira,-1,0b_v2,2026-04-26,,
M6B_L0_00578,0,normal,A,200,0.0,0,real_cira,-1,0b_v2,2026-04-26,,
