seq_id,label,fault_type,severity,fault_stage,source,cluster_id,seed_idx,fail_type,fail_channel
534,0,normal,0.0,normal,real_cira,0,-1,,
535,0,normal,0.0,normal,real_cira,2,-1,,
536,0,normal,0.0,normal,real_cira,0,-1,,
537,0,normal,0.0,normal,real_cira,2,-1,,
538,0,normal,0.0,normal,real_cira,3,-1,,
539,0,normal,0.0,normal,real_cira,0,-1,,
540,0,normal,0.0,normal,real_cira,1,-1,,
541,0,normal,0.0,normal,real_cira,0,-1,,
542,0,normal,0.0,normal,real_cira,1,-1,,
543,0,normal,0.0,normal,real_cira,0,-1,,
544,0,normal,0.0,normal,real_cira,0,-1,,
545,0,normal,0.0,normal,real_cira,1,-1,,
546,0,normal,0.0,normal,real_cira,0,-1,,
547,0,normal,0.0,normal,real_cira,3,-1,,
548,0,normal,0.0,normal,real_cira,0,-1,,
549,0,normal,0.0,normal,real_cira,0,-1,,
550,0,normal,0.0,normal,real_cira,0,-1,,
551,0,normal,0.0,normal,real_cira,3,-1,,
552,0,normal,0.0,normal,real_cira,3,-1,,
553,0,normal,0.0,normal,real_cira,3,-1,,
554,0,normal,0.0,normal,real_cira,0,-1,,
555,0,normal,0.0,normal,real_cira,3,-1,,
556,0,normal,0.0,normal,real_cira,3,-1,,
557,0,normal,0.0,normal,real_cira,0,-1,,
558,0,normal,0.0,normal,real_cira,0,-1,,
559,0,normal,0.0,normal,real_cira,0,-1,,
560,0,normal,0.0,normal,real_cira,0,-1,,
561,0,normal,0.0,normal,real_cira,0,-1,,
562,0,normal,0.0,normal,real_cira,0,-1,,
563,0,normal,0.0,normal,real_cira,0,-1,,
564,0,normal,0.0,normal,real_cira,1,-1,,
565,0,normal,0.0,normal,real_cira,3,-1,,
566,0,normal,0.0,normal,real_cira,0,-1,,
567,0,normal,0.0,normal,real_cira,2,-1,,
568,0,normal,0.0,normal,real_cira,3,-1,,
569,0,normal,0.0,normal,real_cira,0,-1,,
570,0,normal,0.0,normal,real_cira,0,-1,,
571,0,normal,0.0,normal,real_cira,2,-1,,
572,0,normal,0.0,normal,real_cira,1,-1,,
573,0,normal,0.0,normal,real_cira,0,-1,,
574,0,normal,0.0,normal,real_cira,3,-1,,
575,0,normal,0.0,normal,real_cira,0,-1,,
576,0,normal,0.0,normal,real_cira,0,-1,,
577,0,normal,0.0,normal,real_cira,3,-1,,
578,0,normal,0.0,normal,real_cira,0,-1,,
579,0,normal,0.0,normal,real_cira,0,-1,,
580,0,normal,0.0,normal,real_cira,0,-1,,
581,0,normal,0.0,normal,real_cira,0,-1,,
582,0,normal,0.0,normal,real_cira,2,-1,,
583,0,normal,0.0,normal,real_cira,0,-1,,
584,0,normal,0.0,normal,real_cira,3,-1,,
585,0,normal,0.0,normal,real_cira,0,-1,,
586,0,normal,0.0,normal,real_cira,2,-1,,
587,0,normal,0.0,normal,real_cira,0,-1,,
588,0,normal,0.0,normal,real_cira,0,-1,,
589,0,normal,0.0,normal,real_cira,0,-1,,
590,0,normal,0.0,normal,real_cira,0,-1,,
591,0,normal,0.0,normal,real_cira,0,-1,,
592,0,normal,0.0,normal,real_cira,0,-1,,
593,0,normal,0.0,normal,real_cira,0,-1,,
594,0,normal,0.0,normal,real_cira,0,-1,,
595,0,normal,0.0,normal,real_cira,1,-1,,
596,0,normal,0.0,normal,real_cira,0,-1,,
597,0,normal,0.0,normal,real_cira,0,-1,,
598,0,normal,0.0,normal,real_cira,0,-1,,
599,0,normal,0.0,normal,real_cira,1,-1,,
600,0,normal,0.0,normal,real_cira,0,-1,,
601,0,normal,0.0,normal,real_cira,1,-1,,
602,0,normal,0.0,normal,real_cira,0,-1,,
603,0,normal,0.0,normal,real_cira,2,-1,,
604,0,normal,0.0,normal,real_cira,0,-1,,
605,0,normal,0.0,normal,real_cira,0,-1,,
606,0,normal,0.0,normal,real_cira,3,-1,,
607,0,normal,0.0,normal,real_cira,2,-1,,
608,0,normal,0.0,normal,real_cira,2,-1,,
609,0,normal,0.0,normal,real_cira,3,-1,,
610,0,normal,0.0,normal,real_cira,3,-1,,
611,0,normal,0.0,normal,real_cira,0,-1,,
612,0,normal,0.0,normal,real_cira,3,-1,,
613,0,normal,0.0,normal,real_cira,0,-1,,
614,0,normal,0.0,normal,real_cira,2,-1,,
615,0,normal,0.0,normal,real_cira,0,-1,,
616,0,normal,0.0,normal,real_cira,0,-1,,
617,0,normal,0.0,normal,real_cira,3,-1,,
618,0,normal,0.0,normal,real_cira,0,-1,,
619,0,normal,0.0,normal,real_cira,3,-1,,
620,0,normal,0.0,normal,real_cira,0,-1,,
621,0,normal,0.0,normal,real_cira,1,-1,,
622,0,normal,0.0,normal,real_cira,1,-1,,
623,0,normal,0.0,normal,real_cira,0,-1,,
624,0,normal,0.0,normal,real_cira,0,-1,,
625,0,normal,0.0,normal,real_cira,0,-1,,
626,0,normal,0.0,normal,real_cira,0,-1,,
627,0,normal,0.0,normal,real_cira,1,-1,,
628,0,normal,0.0,normal,real_cira,0,-1,,
629,0,normal,0.0,normal,real_cira,0,-1,,
630,0,normal,0.0,normal,real_cira,2,-1,,
631,0,normal,0.0,normal,real_cira,2,-1,,
632,0,normal,0.0,normal,real_cira,0,-1,,
633,0,normal,0.0,normal,real_cira,1,-1,,
634,0,normal,0.0,normal,real_cira,0,-1,,
635,0,normal,0.0,normal,real_cira,2,-1,,
636,0,normal,0.0,normal,real_cira,3,-1,,
637,0,normal,0.0,normal,real_cira,0,-1,,
638,0,normal,0.0,normal,real_cira,0,-1,,
639,0,normal,0.0,normal,real_cira,2,-1,,
640,0,normal,0.0,normal,real_cira,0,-1,,
641,0,normal,0.0,normal,real_cira,0,-1,,
642,0,normal,0.0,normal,real_cira,3,-1,,
643,0,normal,0.0,normal,real_cira,2,-1,,
644,0,normal,0.0,normal,real_cira,0,-1,,
645,0,normal,0.0,normal,real_cira,3,-1,,
646,0,normal,0.0,normal,real_cira,0,-1,,
647,0,normal,0.0,normal,real_cira,0,-1,,
648,0,normal,0.0,normal,real_cira,3,-1,,
649,0,normal,0.0,normal,real_cira,0,-1,,
650,0,normal,0.0,normal,real_cira,0,-1,,
651,0,normal,0.0,normal,real_cira,2,-1,,
652,0,normal,0.0,normal,real_cira,3,-1,,
653,0,normal,0.0,normal,real_cira,0,-1,,
654,0,normal,0.0,normal,real_cira,0,-1,,
655,0,normal,0.0,normal,real_cira,0,-1,,
656,0,normal,0.0,normal,real_cira,3,-1,,
657,0,normal,0.0,normal,real_cira,0,-1,,
658,0,normal,0.0,normal,real_cira,0,-1,,
659,0,normal,0.0,normal,real_cira,3,-1,,
660,0,normal,0.0,normal,real_cira,2,-1,,
661,0,normal,0.0,normal,real_cira,1,-1,,
662,0,normal,0.0,normal,real_cira,2,-1,,
663,0,normal,0.0,normal,real_cira,0,-1,,
664,0,normal,0.0,normal,real_cira,0,-1,,
665,0,normal,0.0,normal,real_cira,2,-1,,
666,0,normal,0.0,normal,real_cira,3,-1,,
667,0,normal,0.0,normal,real_cira,2,-1,,
668,0,normal,0.0,normal,real_cira,0,-1,,
669,0,normal,0.0,normal,real_cira,0,-1,,
670,0,normal,0.0,normal,real_cira,1,-1,,
671,0,normal,0.0,normal,real_cira,2,-1,,
672,0,normal,0.0,normal,real_cira,3,-1,,
673,0,normal,0.0,normal,real_cira,0,-1,,
674,0,normal,0.0,normal,real_cira,0,-1,,
675,0,normal,0.0,normal,real_cira,1,-1,,
676,0,normal,0.0,normal,real_cira,2,-1,,
677,0,normal,0.0,normal,real_cira,0,-1,,
678,0,normal,0.0,normal,real_cira,0,-1,,
679,0,normal,0.0,normal,real_cira,0,-1,,
680,0,normal,0.0,normal,real_cira,0,-1,,
681,0,normal,0.0,normal,real_cira,0,-1,,
682,0,normal,0.0,normal,real_cira,3,-1,,
683,0,normal,0.0,normal,real_cira,0,-1,,
684,0,normal,0.0,normal,real_cira,1,-1,,
685,0,normal,0.0,normal,real_cira,1,-1,,
686,0,normal,0.0,normal,real_cira,0,-1,,
687,0,normal,0.0,normal,real_cira,3,-1,,
688,0,normal,0.0,normal,real_cira,2,-1,,
689,0,normal,0.0,normal,real_cira,0,-1,,
690,0,normal,0.0,normal,real_cira,0,-1,,
691,0,normal,0.0,normal,real_cira,0,-1,,
692,0,normal,0.0,normal,real_cira,2,-1,,
693,0,normal,0.0,normal,real_cira,3,-1,,
694,0,normal,0.0,normal,real_cira,0,-1,,
695,0,normal,0.0,normal,real_cira,1,-1,,
696,0,normal,0.0,normal,real_cira,0,-1,,
697,0,normal,0.0,normal,real_cira,3,-1,,
698,0,normal,0.0,normal,real_cira,2,-1,,
699,0,normal,0.0,normal,real_cira,0,-1,,
700,0,normal,0.0,normal,real_cira,0,-1,,
701,0,normal,0.0,normal,real_cira,0,-1,,
702,0,normal,0.0,normal,real_cira,0,-1,,
703,0,normal,0.0,normal,real_cira,0,-1,,
704,0,normal,0.0,normal,real_cira,3,-1,,
705,0,normal,0.0,normal,real_cira,3,-1,,
706,0,normal,0.0,normal,real_cira,3,-1,,
707,0,normal,0.0,normal,real_cira,3,-1,,
708,0,normal,0.0,normal,real_cira,2,-1,,
709,0,normal,0.0,normal,real_cira,1,-1,,
710,0,normal,0.0,normal,real_cira,2,-1,,
711,0,normal,0.0,normal,real_cira,2,-1,,
712,0,normal,0.0,normal,real_cira,1,-1,,
713,0,normal,0.0,normal,real_cira,0,-1,,
714,0,normal,0.0,normal,real_cira,0,-1,,
715,0,normal,0.0,normal,real_cira,0,-1,,
716,0,normal,0.0,normal,real_cira,0,-1,,
717,0,normal,0.0,normal,real_cira,0,-1,,
718,0,normal,0.0,normal,real_cira,0,-1,,
719,0,normal,0.0,normal,real_cira,0,-1,,
720,0,normal,0.0,normal,real_cira,0,-1,,
721,0,normal,0.0,normal,real_cira,2,-1,,
722,0,normal,0.0,normal,real_cira,0,-1,,
723,0,normal,0.0,normal,real_cira,0,-1,,
724,0,normal,0.0,normal,real_cira,0,-1,,
725,0,normal,0.0,normal,real_cira,0,-1,,
726,0,normal,0.0,normal,real_cira,0,-1,,
727,0,normal,0.0,normal,real_cira,0,-1,,
728,0,normal,0.0,normal,real_cira,0,-1,,
729,0,normal,0.0,normal,real_cira,0,-1,,
730,0,normal,0.0,normal,real_cira,0,-1,,
731,0,normal,0.0,normal,real_cira,1,-1,,
732,0,normal,0.0,normal,real_cira,3,-1,,
733,0,normal,0.0,normal,real_cira,0,-1,,
734,0,normal,0.0,normal,real_cira,0,-1,,
735,0,normal,0.0,normal,real_cira,0,-1,,
736,0,normal,0.0,normal,real_cira,0,-1,,
737,0,normal,0.0,normal,real_cira,2,-1,,
738,0,normal,0.0,normal,real_cira,3,-1,,
739,0,normal,0.0,normal,real_cira,0,-1,,
740,0,normal,0.0,normal,real_cira,0,-1,,
741,0,normal,0.0,normal,real_cira,3,-1,,
742,0,normal,0.0,normal,real_cira,2,-1,,
743,0,normal,0.0,normal,real_cira,2,-1,,
744,0,normal,0.0,normal,real_cira,0,-1,,
745,0,normal,0.0,normal,real_cira,0,-1,,
746,0,normal,0.0,normal,real_cira,0,-1,,
747,0,normal,0.0,normal,real_cira,2,-1,,
748,0,normal,0.0,normal,real_cira,0,-1,,
749,0,normal,0.0,normal,real_cira,2,-1,,
750,0,normal,0.0,normal,real_cira,1,-1,,
751,0,normal,0.0,normal,real_cira,0,-1,,
752,0,normal,0.0,normal,real_cira,3,-1,,
753,0,normal,0.0,normal,real_cira,0,-1,,
754,0,normal,0.0,normal,real_cira,0,-1,,
755,0,normal,0.0,normal,real_cira,0,-1,,
756,0,normal,0.0,normal,real_cira,0,-1,,
757,0,normal,0.0,normal,real_cira,0,-1,,
758,0,normal,0.0,normal,real_cira,0,-1,,
759,0,normal,0.0,normal,real_cira,0,-1,,
760,0,normal,0.0,normal,real_cira,0,-1,,
761,0,normal,0.0,normal,real_cira,0,-1,,
762,0,normal,0.0,normal,real_cira,0,-1,,
763,0,normal,0.0,normal,real_cira,2,-1,,
764,0,normal,0.0,normal,real_cira,3,-1,,
765,0,normal,0.0,normal,real_cira,0,-1,,
766,0,normal,0.0,normal,real_cira,0,-1,,
767,0,normal,0.0,normal,real_cira,0,-1,,
768,0,normal,0.0,normal,real_cira,0,-1,,
769,0,normal,0.0,normal,real_cira,3,-1,,
770,0,normal,0.0,normal,real_cira,3,-1,,
771,0,normal,0.0,normal,real_cira,3,-1,,
772,0,normal,0.0,normal,real_cira,3,-1,,
773,0,normal,0.0,normal,real_cira,1,-1,,
774,0,normal,0.0,normal,real_cira,0,-1,,
775,0,normal,0.0,normal,real_cira,0,-1,,
776,0,normal,0.0,normal,real_cira,2,-1,,
777,0,normal,0.0,normal,real_cira,3,-1,,
778,0,normal,0.0,normal,real_cira,0,-1,,
779,0,normal,0.0,normal,real_cira,0,-1,,
780,0,normal,0.0,normal,real_cira,2,-1,,
781,0,normal,0.0,normal,real_cira,0,-1,,
782,0,normal,0.0,normal,real_cira,0,-1,,
783,0,normal,0.0,normal,real_cira,1,-1,,
784,0,normal,0.0,normal,real_cira,0,-1,,
785,0,normal,0.0,normal,real_cira,3,-1,,
786,0,normal,0.0,normal,real_cira,0,-1,,
787,0,normal,0.0,normal,real_cira,1,-1,,
788,0,normal,0.0,normal,real_cira,0,-1,,
789,0,normal,0.0,normal,real_cira,0,-1,,
790,0,normal,0.0,normal,real_cira,0,-1,,
791,0,normal,0.0,normal,real_cira,1,-1,,
792,0,normal,0.0,normal,real_cira,2,-1,,
793,0,normal,0.0,normal,real_cira,0,-1,,
794,0,normal,0.0,normal,real_cira,3,-1,,
795,0,normal,0.0,normal,real_cira,2,-1,,
796,0,normal,0.0,normal,real_cira,0,-1,,
797,0,normal,0.0,normal,real_cira,1,-1,,
798,0,normal,0.0,normal,real_cira,0,-1,,
799,0,normal,0.0,normal,real_cira,0,-1,,
800,0,normal,0.0,normal,real_cira,3,-1,,
801,0,normal,0.0,normal,real_cira,3,-1,,
802,0,normal,0.0,normal,real_cira,0,-1,,
803,0,normal,0.0,normal,real_cira,3,-1,,
804,0,normal,0.0,normal,real_cira,1,-1,,
805,0,normal,0.0,normal,real_cira,0,-1,,
806,0,normal,0.0,normal,real_cira,1,-1,,
807,0,normal,0.0,normal,real_cira,0,-1,,
808,0,normal,0.0,normal,real_cira,0,-1,,
809,0,normal,0.0,normal,real_cira,0,-1,,
810,0,normal,0.0,normal,real_cira,3,-1,,
811,0,normal,0.0,normal,real_cira,0,-1,,
812,0,normal,0.0,normal,real_cira,0,-1,,
813,0,normal,0.0,normal,real_cira,0,-1,,
814,0,normal,0.0,normal,real_cira,0,-1,,
815,0,normal,0.0,normal,real_cira,0,-1,,
816,0,normal,0.0,normal,real_cira,0,-1,,
817,0,normal,0.0,normal,real_cira,3,-1,,
818,0,normal,0.0,normal,real_cira,3,-1,,
819,0,normal,0.0,normal,real_cira,0,-1,,
820,0,normal,0.0,normal,real_cira,0,-1,,
821,0,normal,0.0,normal,real_cira,1,-1,,
822,0,normal,0.0,normal,real_cira,3,-1,,
823,0,normal,0.0,normal,real_cira,2,-1,,
824,0,normal,0.0,normal,real_cira,3,-1,,
825,0,normal,0.0,normal,real_cira,0,-1,,
826,0,normal,0.0,normal,real_cira,1,-1,,
827,0,normal,0.0,normal,real_cira,2,-1,,
828,0,normal,0.0,normal,real_cira,0,-1,,
829,0,normal,0.0,normal,real_cira,3,-1,,
830,0,normal,0.0,normal,real_cira,0,-1,,
831,0,normal,0.0,normal,real_cira,0,-1,,
832,0,normal,0.0,normal,real_cira,0,-1,,
833,0,normal,0.0,normal,real_cira,2,-1,,
834,0,normal,0.0,normal,real_cira,0,-1,,
835,0,normal,0.0,normal,real_cira,3,-1,,
836,0,normal,0.0,normal,real_cira,2,-1,,
837,0,normal,0.0,normal,real_cira,0,-1,,
838,0,normal,0.0,normal,real_cira,0,-1,,
839,0,normal,0.0,normal,real_cira,0,-1,,
840,0,normal,0.0,normal,real_cira,0,-1,,
841,0,normal,0.0,normal,real_cira,2,-1,,
842,0,normal,0.0,normal,real_cira,2,-1,,
843,0,normal,0.0,normal,real_cira,3,-1,,
844,0,normal,0.0,normal,real_cira,0,-1,,
845,0,normal,0.0,normal,real_cira,0,-1,,
846,0,normal,0.0,normal,real_cira,3,-1,,
847,0,normal,0.0,normal,real_cira,0,-1,,
848,0,normal,0.0,normal,real_cira,0,-1,,
849,0,normal,0.0,normal,real_cira,0,-1,,
850,0,normal,0.0,normal,real_cira,0,-1,,
851,0,normal,0.0,normal,real_cira,3,-1,,
852,0,normal,0.0,normal,real_cira,0,-1,,
853,0,normal,0.0,normal,real_cira,1,-1,,
854,0,normal,0.0,normal,real_cira,1,-1,,
855,0,normal,0.0,normal,real_cira,0,-1,,
856,0,normal,0.0,normal,real_cira,1,-1,,
857,0,normal,0.0,normal,real_cira,1,-1,,
858,0,normal,0.0,normal,real_cira,0,-1,,
859,0,normal,0.0,normal,real_cira,0,-1,,
860,0,normal,0.0,normal,real_cira,0,-1,,
861,0,normal,0.0,normal,real_cira,3,-1,,
862,0,normal,0.0,normal,real_cira,1,-1,,
863,0,normal,0.0,normal,real_cira,3,-1,,
864,0,normal,0.0,normal,real_cira,0,-1,,
865,0,normal,0.0,normal,real_cira,1,-1,,
866,0,normal,0.0,normal,real_cira,3,-1,,
867,0,normal,0.0,normal,real_cira,3,-1,,
868,0,normal,0.0,normal,real_cira,0,-1,,
869,0,normal,0.0,normal,real_cira,0,-1,,
870,0,normal,0.0,normal,real_cira,0,-1,,
871,0,normal,0.0,normal,real_cira,3,-1,,
872,0,normal,0.0,normal,real_cira,0,-1,,
873,0,normal,0.0,normal,real_cira,3,-1,,
874,0,normal,0.0,normal,real_cira,0,-1,,
875,0,normal,0.0,normal,real_cira,0,-1,,
876,0,normal,0.0,normal,real_cira,1,-1,,
877,0,normal,0.0,normal,real_cira,0,-1,,
878,0,normal,0.0,normal,real_cira,0,-1,,
879,0,normal,0.0,normal,real_cira,0,-1,,
880,0,normal,0.0,normal,real_cira,0,-1,,
881,0,normal,0.0,normal,real_cira,2,-1,,
882,0,normal,0.0,normal,real_cira,0,-1,,
883,0,normal,0.0,normal,real_cira,0,-1,,
884,0,normal,0.0,normal,real_cira,2,-1,,
885,0,normal,0.0,normal,real_cira,0,-1,,
886,0,normal,0.0,normal,real_cira,3,-1,,
887,0,normal,0.0,normal,real_cira,3,-1,,
888,0,normal,0.0,normal,real_cira,0,-1,,
889,0,normal,0.0,normal,real_cira,0,-1,,
890,0,normal,0.0,normal,real_cira,1,-1,,
891,0,normal,0.0,normal,real_cira,3,-1,,
892,0,normal,0.0,normal,real_cira,0,-1,,
893,0,normal,0.0,normal,real_cira,2,-1,,
894,0,normal,0.0,normal,real_cira,0,-1,,
895,0,normal,0.0,normal,real_cira,0,-1,,
896,0,normal,0.0,normal,real_cira,0,-1,,
897,0,normal,0.0,normal,real_cira,0,-1,,
898,0,normal,0.0,normal,real_cira,0,-1,,
899,0,normal,0.0,normal,real_cira,1,-1,,
900,0,normal,0.0,normal,real_cira,0,-1,,
901,0,normal,0.0,normal,real_cira,0,-1,,
902,0,normal,0.0,normal,real_cira,0,-1,,
903,0,normal,0.0,normal,real_cira,1,-1,,
904,0,normal,0.0,normal,real_cira,2,-1,,
905,0,normal,0.0,normal,real_cira,0,-1,,
906,0,normal,0.0,normal,real_cira,0,-1,,
907,0,normal,0.0,normal,real_cira,0,-1,,
908,0,normal,0.0,normal,real_cira,0,-1,,
909,0,normal,0.0,normal,real_cira,0,-1,,
910,0,normal,0.0,normal,real_cira,3,-1,,
911,0,normal,0.0,normal,real_cira,3,-1,,
912,0,normal,0.0,normal,real_cira,3,-1,,
913,0,normal,0.0,normal,real_cira,0,-1,,
914,0,normal,0.0,normal,real_cira,2,-1,,
915,0,normal,0.0,normal,real_cira,0,-1,,
916,0,normal,0.0,normal,real_cira,0,-1,,
917,0,normal,0.0,normal,real_cira,0,-1,,
918,0,normal,0.0,normal,real_cira,3,-1,,
919,0,normal,0.0,normal,real_cira,0,-1,,
920,0,normal,0.0,normal,real_cira,3,-1,,
921,0,normal,0.0,normal,real_cira,0,-1,,
922,0,normal,0.0,normal,real_cira,0,-1,,
923,0,normal,0.0,normal,real_cira,0,-1,,
924,0,normal,0.0,normal,real_cira,0,-1,,
925,0,normal,0.0,normal,real_cira,0,-1,,
926,0,normal,0.0,normal,real_cira,3,-1,,
927,0,normal,0.0,normal,real_cira,0,-1,,
928,0,normal,0.0,normal,real_cira,1,-1,,
929,0,normal,0.0,normal,real_cira,1,-1,,
930,0,normal,0.0,normal,real_cira,0,-1,,
931,0,normal,0.0,normal,real_cira,0,-1,,
932,0,normal,0.0,normal,real_cira,3,-1,,
933,0,normal,0.0,normal,real_cira,0,-1,,
934,0,normal,0.0,normal,real_cira,0,-1,,
935,0,normal,0.0,normal,real_cira,3,-1,,
936,0,normal,0.0,normal,real_cira,2,-1,,
937,0,normal,0.0,normal,real_cira,0,-1,,
938,0,normal,0.0,normal,real_cira,0,-1,,
939,0,normal,0.0,normal,real_cira,0,-1,,
940,0,normal,0.0,normal,real_cira,0,-1,,
941,0,normal,0.0,normal,real_cira,0,-1,,
942,0,normal,0.0,normal,real_cira,2,-1,,
943,0,normal,0.0,normal,real_cira,0,-1,,
944,0,normal,0.0,normal,real_cira,0,-1,,
945,0,normal,0.0,normal,real_cira,0,-1,,
946,0,normal,0.0,normal,real_cira,0,-1,,
947,0,normal,0.0,normal,real_cira,0,-1,,
948,0,normal,0.0,normal,real_cira,2,-1,,
949,0,normal,0.0,normal,real_cira,1,-1,,
950,0,normal,0.0,normal,real_cira,0,-1,,
951,0,normal,0.0,normal,real_cira,0,-1,,
952,0,normal,0.0,normal,real_cira,0,-1,,
953,0,normal,0.0,normal,real_cira,3,-1,,
954,0,normal,0.0,normal,real_cira,0,-1,,
955,0,normal,0.0,normal,real_cira,0,-1,,
956,0,normal,0.0,normal,real_cira,0,-1,,
957,0,normal,0.0,normal,real_cira,3,-1,,
958,0,normal,0.0,normal,real_cira,0,-1,,
959,0,normal,0.0,normal,real_cira,0,-1,,
960,0,normal,0.0,normal,real_cira,2,-1,,
961,0,normal,0.0,normal,real_cira,3,-1,,
962,0,normal,0.0,normal,real_cira,0,-1,,
963,0,normal,0.0,normal,real_cira,0,-1,,
964,0,normal,0.0,normal,real_cira,2,-1,,
965,0,normal,0.0,normal,real_cira,0,-1,,
966,0,normal,0.0,normal,real_cira,1,-1,,
967,0,normal,0.0,normal,real_cira,3,-1,,
968,0,normal,0.0,normal,real_cira,0,-1,,
969,0,normal,0.0,normal,real_cira,0,-1,,
970,0,normal,0.0,normal,real_cira,1,-1,,
971,0,normal,0.0,normal,real_cira,0,-1,,
972,0,normal,0.0,normal,real_cira,3,-1,,
973,0,normal,0.0,normal,real_cira,2,-1,,
974,0,normal,0.0,normal,real_cira,0,-1,,
975,0,normal,0.0,normal,real_cira,0,-1,,
976,0,normal,0.0,normal,real_cira,0,-1,,
977,0,normal,0.0,normal,real_cira,0,-1,,
978,0,normal,0.0,normal,real_cira,0,-1,,
979,0,normal,0.0,normal,real_cira,0,-1,,
980,0,normal,0.0,normal,real_cira,0,-1,,
981,0,normal,0.0,normal,real_cira,0,-1,,
982,0,normal,0.0,normal,real_cira,0,-1,,
983,0,normal,0.0,normal,real_cira,0,-1,,
984,0,normal,0.0,normal,real_cira,0,-1,,
985,0,normal,0.0,normal,real_cira,3,-1,,
986,0,normal,0.0,normal,real_cira,2,-1,,
987,0,normal,0.0,normal,real_cira,0,-1,,
988,0,normal,0.0,normal,real_cira,0,-1,,
989,0,normal,0.0,normal,real_cira,0,-1,,
990,0,normal,0.0,normal,real_cira,0,-1,,
991,0,normal,0.0,normal,real_cira,3,-1,,
992,0,normal,0.0,normal,real_cira,0,-1,,
993,0,normal,0.0,normal,real_cira,1,-1,,
994,0,normal,0.0,normal,real_cira,0,-1,,
995,0,normal,0.0,normal,real_cira,3,-1,,
996,0,normal,0.0,normal,real_cira,0,-1,,
997,0,normal,0.0,normal,real_cira,3,-1,,
998,0,normal,0.0,normal,real_cira,2,-1,,
999,0,normal,0.0,normal,real_cira,1,-1,,
1000,0,normal,0.0,normal,real_cira,0,-1,,
1001,0,normal,0.0,normal,real_cira,0,-1,,
1002,0,normal,0.0,normal,real_cira,0,-1,,
1003,0,normal,0.0,normal,real_cira,2,-1,,
1004,0,normal,0.0,normal,real_cira,1,-1,,
1005,0,normal,0.0,normal,real_cira,0,-1,,
1006,0,normal,0.0,normal,real_cira,2,-1,,
1007,0,normal,0.0,normal,real_cira,0,-1,,
1008,0,normal,0.0,normal,real_cira,0,-1,,
1009,0,normal,0.0,normal,real_cira,0,-1,,
1010,0,normal,0.0,normal,real_cira,0,-1,,
1011,0,normal,0.0,normal,real_cira,0,-1,,
1012,0,normal,0.0,normal,real_cira,1,-1,,
1013,0,normal,0.0,normal,real_cira,2,-1,,
1014,0,normal,0.0,normal,real_cira,2,-1,,
1015,0,normal,0.0,normal,real_cira,3,-1,,
1016,0,normal,0.0,normal,real_cira,0,-1,,
1017,0,normal,0.0,normal,real_cira,3,-1,,
1018,0,normal,0.0,normal,real_cira,0,-1,,
1019,0,normal,0.0,normal,real_cira,0,-1,,
1020,0,normal,0.0,normal,real_cira,0,-1,,
1021,0,normal,0.0,normal,real_cira,0,-1,,
1022,0,normal,0.0,normal,real_cira,0,-1,,
1023,0,normal,0.0,normal,real_cira,3,-1,,
1024,0,normal,0.0,normal,real_cira,0,-1,,
1025,0,normal,0.0,normal,real_cira,0,-1,,
1026,0,normal,0.0,normal,real_cira,3,-1,,
1027,0,normal,0.0,normal,real_cira,2,-1,,
1028,0,normal,0.0,normal,real_cira,2,-1,,
1029,0,normal,0.0,normal,real_cira,0,-1,,
1030,0,normal,0.0,normal,real_cira,0,-1,,
1031,0,normal,0.0,normal,real_cira,3,-1,,
1032,0,normal,0.0,normal,real_cira,0,-1,,
1033,0,normal,0.0,normal,real_cira,2,-1,,
1034,0,normal,0.0,normal,real_cira,1,-1,,
1035,0,normal,0.0,normal,real_cira,0,-1,,
1036,0,normal,0.0,normal,real_cira,0,-1,,
1037,0,normal,0.0,normal,real_cira,0,-1,,
1038,0,normal,0.0,normal,real_cira,2,-1,,
1039,0,normal,0.0,normal,real_cira,2,-1,,
1040,0,normal,0.0,normal,real_cira,0,-1,,
1041,0,normal,0.0,normal,real_cira,0,-1,,
1042,0,normal,0.0,normal,real_cira,1,-1,,
1043,0,normal,0.0,normal,real_cira,2,-1,,
1044,0,normal,0.0,normal,real_cira,0,-1,,
1045,0,normal,0.0,normal,real_cira,0,-1,,
1046,0,normal,0.0,normal,real_cira,0,-1,,
1047,0,normal,0.0,normal,real_cira,0,-1,,
1048,0,normal,0.0,normal,real_cira,1,-1,,
1049,0,normal,0.0,normal,real_cira,0,-1,,
1050,0,normal,0.0,normal,real_cira,3,-1,,
1051,0,normal,0.0,normal,real_cira,0,-1,,
1052,0,normal,0.0,normal,real_cira,0,-1,,
1053,0,normal,0.0,normal,real_cira,1,-1,,
1054,0,normal,0.0,normal,real_cira,0,-1,,
1055,0,normal,0.0,normal,real_cira,1,-1,,
1056,0,normal,0.0,normal,real_cira,0,-1,,
1057,0,normal,0.0,normal,real_cira,0,-1,,
1058,0,normal,0.0,normal,real_cira,3,-1,,
1059,0,normal,0.0,normal,real_cira,2,-1,,
1060,0,normal,0.0,normal,real_cira,3,-1,,
1061,0,normal,0.0,normal,real_cira,0,-1,,
1062,0,normal,0.0,normal,real_cira,0,-1,,
1063,0,normal,0.0,normal,real_cira,1,-1,,
1064,0,normal,0.0,normal,real_cira,3,-1,,
1065,0,normal,0.0,normal,real_cira,0,-1,,
1066,0,normal,0.0,normal,real_cira,2,-1,,
1067,0,normal,0.0,normal,real_cira,1,-1,,
